,name,artists,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,lyrics,annotations,nlp_lyrics,nlp_annotations,valence+nlp,mood
23,Chills,"[""Why Don't We""]",0.00483,0.615,165597,0.689,0.0,1,0.177,-5.332,1,0.0658,162.919,4,0.783,"[Verse 1: Corbyn Besson]
Coat, laying on the floor
Long December nights are what I've been waitin' for
Pull my hand close to the fire

[Pre-Chorus: Jack Avery]
Shiverin', I'm shiverin', I can't stop
Give me the look, you know the one I want
I've been waiting for
It's so cold, it's so cold, yeah

[Chorus: Zach Herron]
I got chills when you walk
Chills when you talk
Chills every time you say my name
It's the way that it feels when we touch
I can't get enough
Love got me frozen in place

[Post-Chorus: Zach Herron, Corbyn Besson & Daniel Seavey]
Baby, I got chills
Ooh, baby, I got chills
Ooh, baby, I got chills (Yeah)

[Verse 2: Daniel Seavey]
Arms wrapped around my neck ('Round my neck)
You keep me warm
You are the spark igniting me again
Oh, I can't get enough of you, I'm (You, I'm)
[Pre-Chorus: Jack Avery & Daniel Seavey]
Shiverin', I'm shiverin', I can't stop
Give me the look, you know the one I want
I've been waiting for (Ooh)
It's so cold, it's so cold, yeah (It's so cold, it's so cold, yeah)

[Chorus: Zach Herron, Zach Herron & Jack Avery]
I got chills when you walk
Chills when you talk
Chills every time you say my name
It's the way that it feels when we touch
I can't get enough
Love got me frozen in place

[Post-Chorus: Zach Herron, Corbyn Besson, Daniel Seavey & Jonah Marais]
Baby, I got chills (Baby, I got chills)
Ooh, baby, I got chills (Ooh, baby, I got chills)
Ooh, baby, I got chills (I got chills, I got)

[Verse 3: Jonah Marais & Corbyn Besson]
I think about you every second of the day
My heart used to be so cold, the world used to be so gray
And I know seasons change, but it felt like it never would
No one seemed to understand me but you understood
We could be royalty, I'll be your prince, yeah
Give you that loyalty, don't matter the distance
I'ma love you for who you are 'cause I like that you're different
Tell me anything you wanna say and I'll sit back and listen
Ah, yeah (Ooh, yeah)
[Bridge: Jonah Marais & Daniel Seavey]
And I know we're living busier days
And life be moving so fast, I feel like everything's changin'
But when we kiss, I feel a jump in my heart
The same feeling that I felt from the start (Ooh)
Yeah, baby, I got

[Outro: Zach Herron, Corbyn Besson, Daniel Seavey & Jonah Marais]
I got chills (I got chills, no, oh no no, oh no no)
Ooh, baby, I got chills (Ooh yeah, I got chills)
Ooh, baby, I got chills (Ooh yeah, I got chills)
Oh woah, oh woah, ooh-ooh
Ooh, baby, I got chills",,0.9882,0.9882,0.8028,Aroused
24,The Way I Love You,"['yaeow', 'Neptune']",0.94,0.543,162727,0.206,0.453,6,0.385,-18.037,1,0.0319,113.107,3,0.13,"[Verse 1]
Nighttime and coffee
A table for two
Track fifteen sunsets
Got nothing on you
You stare at your phone, girl
I'll stare at it too
'Cause I've never loved somebody
The way I love you

[Chorus]
The way I love you, oh-oh, oh-oh
The way I love you
It's not fair how beautiful you are
Oh-oh, oh-oh, oh-oh

[Verse 2]
Green eyes and freckles
I feel so alive
We dance through the rain, yeah
You've seen me cry
And I always will love you
Through every storm
I've never loved somebody
The way I love you
[Chorus]
Oh-oh, oh-oh, the way I love you
Oh-oh, oh-oh, oh-oh
Oh-oh, oh-oh, the way I love you
It's not fair how beautiful you are",,0.9604,0.9604,0.1492,Aroused
25,The Same,['Ashe'],0.86,0.493,233221,0.313,0.109,2,0.0944,-13.012,1,0.0406,156.977,4,0.163,"[Verse]
Think you stole the air out of
The room tonight 'cause I can’t catch my breath
When you hold me close
And don’t let go
I can’t fight this feeling in my chest

[Chorus]
Oh I love the way you smile
And the way you say my name
Oh I think I’ll fall apart if
You ever go away
Maybe now that you are right here
I found summer in the rain
Oh I’ll always, always feel the same
Oh I’ll always, always feel the same

[Post-Chorus]
(Ooo’s)

[Verse]
Think you stole the air out of
The room tonight 'cause I can’t catch my breath

[Chorus]
I still love the way you smile
And the way you say my name
Oh I think I’ll fall apart if
You choose to stay away
Oh I wish that you were still here
While the summer turns to rain
Oh but nothing, nothing stays the same
Now I know nothing, nothing stays the same
[Post-Chorus]
(Ooo’s)",,0.7942,0.7942,0.1789,Aroused
26,"Hey Stupid, I Love You",['JP Saxe'],0.218,0.758,181000,0.594,5.32e-06,5,0.0798,-9.63,0,0.426,91.864,4,0.869,"[Verse 1]
Nothing's wrong, and it's not what I'm used to
Oh, does it surprise you too?
When it's simple, is it easier than it should be?
Nothing's wrong, but when you're not in my arms
I send voice notes, you send hearts
And get quiet, and I know that means you miss me

[Refrain]
You're jealous, you shouldn't be
I want you obsessively
But I know how complicated it can get
When you're not in front of me
I know insecurities get in your head

[Chorus]
But I'm not gonna interrupt if you need to talk about it
Roll my eyes, get offended by the way you doubt it
You know you're mine, you just forget sometimes
So promise me you won’t
And you know I'll remind you when you think I don't
Hey stupid, I love you
Hey stupid, I love you

[Verse 2]
Nothing's wrong, I just get in my head too
Can you reassure me you, you're still in it?
I just wish you could lean in and kiss me
Say nothing's wrong, tell me to settle down
You do it better than I've ever known how
Won't pull some tricks for attention
But could I get a little now?
[Chorus]
I'm not gonna interrupt if you need to talk about it
Roll my eyes or get offended by the way you doubt it
You know you're mine, you just forget sometimes
So promise me you won’t
And you know I'll remind you when you think I don't
Hey stupid, I love you
Hey stupid, I love you

[Refrain]
You're jealous, you shouldn't be
I want you obsessively
But I know how complicated it can get
When you're not in front of me
I know insecurities get in your head

[Chorus]
But I'm not gonna interrupt if you need to talk about it
Roll my eyes or get offended by the way you doubt it
You know you're mine, you just forget sometimes
So promise me you won’t
And you know I'll remind you when you think I don't
Hey stupid, I love you
Hey stupid, I love you

[Outro]
How could you forget?
I told you seventeen times before 7 AM
I love you
How could you forget?
I told you seventeen times
Hey stupid, I love you
How could you forget?
I told you seventeen times before 7 AM
I love you
How could you forget?
I told you seventeen times
Hey stupid, I love you",,-0.9937,-0.9937,0.8491,Aroused
27,Get You The Moon (feat. Snøw),"['Kina', 'Snøw']",0.72,0.498,179080,0.235,0.0,1,0.144,-16.541,0,0.188,118.917,4,0.0895,"[Verse]
You gave me a shoulder when I needed it
You showed me love when I wasn't feeling it
You helped me fight when I was giving in
And you made me laugh when I was losing it

[Pre-Chorus]
'Cause you are, you are
The reason why I'm still hanging on
'Cause you are, you are
The reason why my head is still above water

[Chorus]
And if I could, I'd get you the moon
And give it to you
And if death was coming for you
I'd give my life for you

[Pre-Chorus]
'Cause you are, you are
The reason why I'm still hanging on
'Cause you are, you are
The reason why my head is still above water

[Chorus]
And if I could, I'd get you the moon
And give it to you
And if death was coming for you
I'd give my life for you
[Bridge]
'Cause you are, you are
Oh, you are
Oh, you are
You are

[Pre-Chorus]
'Cause you are, you are
The reason why I'm still hanging on
'Cause you are, you are
The reason why my head is still above water

[Chorus]
And if I could, I'd get you the moon
And give it to you
And if death was coming for you
I'd give my life for you","[('And if death was coming for you\n I’d give my life for you', [['In this intense statement, the singer is portraying the greatness of his love for this person. The love and feelings is so great that he would make the ultimate sacrifice… his own life in order to protect or spare the love of his.']]), ('And if I could, I’d get you the moon\n And give it to you', [['People say “I love you to the moon and back” when they are expressing their immense love for someone. So he’s basically saying he’d give this person the moon, or the amount of love they feel for them.']]), ('’Cause you are, you are\n The reason why I’m still hanging on\n ’Cause you are, you are\n The reason why my head is still above water', [['“Still hanging on” and “head still above water” are metaphors relating to persistence. In the line, Snow talks about how a girl helped him stay strong and carry on with life. The line also uses Kendrick’s flow on “A.D.H.D”.']])]",-0.7947,-0.7947,0.0736,Aroused
28,No Judgement,['Niall Horan'],0.0564,0.723,176283,0.726,0.000126,1,0.057,-3.835,0,0.0472,100.051,4,0.962,"[Verse 1]
Barefoot and a bottle of wine
You can stay with me tonight
You don't have to change when I'm around ya
So go ahead and say what's on your mind, on your mind

[Chorus]
When you're with me, no judgement
You can get that from anyone else
You don't have to prove nothin'
You can just be yourself
When you're with me, no judgement
We can get that from everyone else
And we don't have to prove nothin'
When you're with me, no judgement

[Post-Chorus]
Mmm, we don't have to prove nothin'
Mmm, when you're with me, no judgement

[Verse 2]
I get us breakfast in the mornin'
Or you can slip out in the night
You don't have to give me a warnin'
'Cause we both got nothin' to hide, nothin' to hide
[Pre-Chorus]
Even though we don't talk for a couple of months, yeah
It's like we didn't lose any time
I could be your lover or your shoulder to cry on
You can be whoever you like, oh

[Chorus]
When you're with me, no judgement
You can get that from anyone else
You don't have to prove nothin'
You can just be yourself
When you're with me, no judgement
We can get that from everyone else
And we don't have to prove nothin'
When you're with me, no judgement

[Post-Chorus]
Mmm, we don't have to prove nothin'
Mmm, when you're with me, no judgement

[Bridge]
I hope we never change
Even though we both know that we'll move on again
I'll keep your secrets safe
Until the time we both find ourselves alone again, oh
[Chorus]
When you're with me, no judgement (No judgement)
You can get that from everyone else
You don't have to prove nothin'
You can just be yourself
When you're with me, no judgement (No judgement)
We can get that from everyone else
And we don't have to prove nothin'
When you're with me, no judgement

[Outro]
Mmm, we don't have to prove nothin'
Mmm (Yeah), when you're with me, no judgement
Mmm (Oh), we don't have to prove nothin'
Mmm, when you're with me, no judgement",,-0.901,-0.901,0.944,Aroused
29,positions,['Ariana Grande'],0.468,0.736,172325,0.802,0.0,0,0.094,-4.759,1,0.0864,144.005,4,0.675,"[Verse 1]
Heaven sent you to me
I'm just hopin’ I don't repeat history

[Pre-Chorus]
Boy, I'm tryna meet your mama on a Sunday
Then make a lotta love on a Monday (Ah, ah)
Never need no (No), no one else, babe
’Cause I'll be

[Chorus]
Switchin' them positions for you
Cookin' in the kitchen and I'm in the bedroom
I'm in the Olympics, way I'm jumpin' through hoops
Know my love infinite, nothin’ I wouldn’t do
That I won't do, switchin’ for you

[Verse 2]
Perfect, perfect
You're too good to be true (You're too good to be true)
But I get tired of runnin', fuck it
Now, I’m runnin' with you (With you)

[Pre-Chorus]
Said, boy, I'm tryna meet your mama on a Sunday
Then make a lotta love on a Monday (Ah, ah)
Never need no (No), no onе else, babe
'Causе I'll be
[Chorus]
Switchin' them positions for you
Cookin' in the kitchen and I'm in the bedroom
I'm in the Olympics, way I'm jumpin' through hoops
Know my love infinite, nothin' I wouldn't do
That I won't do, switchin' for you
Cookin' in the kitchen and I'm in the bedroom
I'm in the Olympics, way I'm jumpin' through hoops
Know my love infinite, nothin' I wouldn't do (Nothin')
That I won't do, switchin' for you

[Bridge]
This some shit that I usually don't do (Yeah)
But for you, I kinda, kinda want to (Mmm)
'Cause you're down for me and I'm down too (And I'm down too)
Yeah, I'm down too
Switchin' the positions for you
This some shit that I (Yeah) usually don't do (Don't do)
But for you, I kinda, kinda want to (Mmm)
'Cause you're down for me and I'm down too ('Cause you're down for me)

[Chorus]
Switchin' them positions for you
Cookin' in the kitchen and I'm in the bedroom
I'm in the Olympics, way I'm jumpin' through hoops (Jumpin', jumpin')
Know my love infinite, nothin' I wouldn't do
That I won't do, switchin' for you (Ooh woah)
Cookin' in the kitchen and I'm in the bedroom
I'm in the Olympics, way I'm jumpin' through hoops
Know my love infinite, nothin' I wouldn't do (I wouldn't do)
That I won't do, switchin' for you
[Outro]
Yeah
Ah, yeah
Ah (Ah), yeah","[('Boy, I’m tryna meet your mama on a Sunday\n Then make a lotta love on a Monday (Ah, ah)', [['In this set of lines, Grande underscores the duality of her relationship as both serious and fun.\n\nMeeting a partner’s parents is usually seen as a relationship milestone that indicates a relationship is becoming serious. By specifying that it should take place on a Sunday, a day traditionally associated with holiness, Grande emphasizes the wholesome and pure nature of their relationship.\n\nShe then follows it up by saying she and her partner have sex the following day. Specifically, she uses the phrase “make love”, showing that while the relationship is very much a sexual one, it also has emotional depth with long-term implications as well.\n\nGrande even released merchandise with these lines on them:']]), ('This some shit that I usually don’t do (Yeah)', [['In this line, Ariana Grande might be alluding to her past relationships and how such failures in love would make her wary to continue in such again. With botched dating attempts with partners such as Nathan Sykes, dating for only four months before separating, and the late Mac Miller, with whom she dated for two years. Perhaps her most heartbreaking blow was when she announced she’d broken off her engagement with comedian and actor Pete Davidson after an only five month long relationship.\n\nThese are only a few out of many relationships Ariana Grande has/rumored to have been a part of, though they make an example of how she might be cautious before choosing another partner in the future.\n\nThis can also be an allusion to the sexual references in the song. Usually, a woman takes a submissive stance during sex, but in previous lyrics, Ariana Grande has hinted at wishing to be more dominant in bed.']]), ('I’m just hopin’ I don’t repeat history', [['Soon after the release of the song, fans noticed that she splits the word “repeat” to make it sound as she’s saying “Re-Pete”, alluding to her past relationship with Pete Davidson.\n\nShe is trying not to repeat what happened in that relationship or in her other relationships with her current boyfriend, Dalton Gomez.\n\nAriana is someone who puts her boyfriends as a priority to improve the relationship with her partner. She is trying to change her history with her boyfriend, doing new things in this one.\n\nAriana dedicated a whole song to her ex-fiancé but the couple eventually split apart a few months after that.']]), ('I’m in the Olympics, way I’m jumpin’ through hoops', [['There are a number of events at the Olympic Games which involve hoops, including rhythmic gymnastics and basketball, though this line is probably referencing the former:\n\n\n\nAriana could also referencing the classic Olympics logo, which consists of five interlocking multicolor rings (the “hoops” in question).\n\n\n\nThis line continues the theme of Ariana’s commitment to making the relationship work. She’s willing to go to great lengths (“jump through hoops”) to make sure that their love stays intact.']]), ('Heaven sent you to me', [['Ariana gave us a sneak peek at the opening lyric to “Positions” just hours before its release via her Twitter account.\n\nhttps://twitter.com/ArianaGrande/status/1319426962595717120\n\nThis isn’t the first time Ari has used the concept of a lover being “sent from above” to express her gratitude. Take her 2018 song, “pete davidson” where she sang:\n\nUniverse must have my back, fell from the sky into my lap\n\nThe fact that this lyric echoes one written during a past relationship of hers (one that ended on a particularly bitter note at that) imbues this lyric with a different feeling. This time around, she’s not jumping into the relationship with the same blind optimism: she’s made enough mistakes in past relationships to realize she can’t afford to do it again.\n\nSome fans believe that “heaven” can be interpreted as a reference to Grande’s ex-boyfriend, Mac Miller. She has written about him in previous songs, and fans speculate that she feels that Miller sent her the person she is now in a relationship with to ease her pain.']]), ('Know my love infinite, nothin’ I wouldn’t do', [['Ariana teased this lyric on her Twitter account on September 14th, over a month before releasing “positions.”\n\nhttps://twitter.com/ArianaGrande/status/1305585212059910144']]), ('Yeah\n Ah, yeah\n Ah (Ah), yeah', [['Like the intro and some parts of the song, the outro was teased on 15 September 2020, with the caption “brb,” (short for be right back) prior to the release of the new single.\n\nhttps://twitter.com/ArianaGrande/status/1305680296260501504?s=20\n\nThe outro vocals were again featured in a teaser video to the song, which is released a day before the drop of “positions.”']]), ('Switchin’ them positions for you\n Cookin’ in the kitchen and I’m in the bedroom', [[""The chorus gives the term “positions” a double meaning. In one instance, it refers to Ariana changing her role in the relationship (going from domestic work to making love). On the other hand, it refers to changing sex positions while in the act.\n\nIn the song’s music video, where Ari can be seen playing the role of the President of the United States, this line takes on a whole different meaning: she’s moving from Cabinet meetings to signing executive orders to doing press conferences to handing out the Medal of Freedom. Her job as the President means she has to know how to “switch positions” at the drop of a hat, and not only that, but she’s also in a “position” that’s typically held by a man, so a woman in office means it’s being “switched”.\n\n\n\n\n\n\nDuring the first chorus, we can also see that Ariana takes “cookin' in the kitchen” very seriously.""]])]",0.9935,0.9935,0.6949,Aroused
30,There You Are,['ZAYN'],0.0263,0.452,199600,0.688,0.0,0,0.11,-4.84,0,0.0385,76.99,4,0.313,"[Intro]
Only you know me
The way you know me
Only you forgive me
When I'm sorry

[Verse 1]
Need you when I'm broken
When I'm fixed
Need you when I'm well
And when I'm sick
Friends that I rely on
Don't come through
They run like the river
But not you

[Pre-Chorus]
Can't see when I'm falling
Losing myself
But then I hear you calling

[Chorus]
There you are
There you are
You're there with open arms
There you are
There you are
And I run
[Verse 2]
Whispers in the background
Behind closed doors
I got myself in a mess and without you, I'm in more
Oh, I'm a little drunk now
That's why I went to war
Oh yeah, you are my sober
When I'm on the floor

[Pre-Chorus]
Can't see when I'm falling
Losing myself
But then I hear you calling

[Chorus]
There you are
There you are
You're there with open arms
There you are
There you are
And I run

[Post-Chorus]
Only you know me the way you know me
Only you forgive me when I'm sorry
Even when I messed it up
There you are
[Bridge]
Need you when I'm hot and when I'm cold
Need you when I'm young
When I'm old
You won't be far

[Chorus]
There you are
There you are
You're there with open arms
There you are
There you are
And I run

[Post-Chorus]
Only you know me the way you know me
Only you forgive me when I'm sorry
Even when I messed it up
There you are

[Outro]
(Need you when I'm, need you when I'm
Need you when I'm, need you when I'm)
When you're caught in the crowds
When you're up in the clouds
When you're caught in the crowds
When you're up in the clouds
There you are",,-0.9154,-0.9154,0.2947,Aroused
31,Losing Me,"['Gabrielle Aplin', 'JP Cooper']",0.209,0.66,180640,0.449,0.0,7,0.111,-6.573,1,0.0442,133.984,4,0.237,"[Verse 1: JP Cooper]
Wanna lie to you
Say  I'm doing so well
Show  you photos too to prove that I've been doing so well
Wanna hide the truth, wanna dress up hell and heaven like we all try to do

[Pre-Chorus 1: JP Cooper]
I'm scared to ca-ca-call you back
I'm  not goo-goo-good at trying
To  te-te-tell you that I'm not doing okay
But I'm dying to hear you say

[Chorus 1: Gabrielle Aplin & JP Cooper, Gabrielle Aplin, JP Cooper]
Just  take a breath, love
Fill your lungs up
Rest your head, there's no sense in losing sleep
You can break down
Let  your worst out
Lose your temper, but you're not losing me-e-e-e-e (Take a breath, love)
You're not losing me-e-e-e-e (You can break down)
Oh, oh

[Verse 2: Gabrielle Aplin, JP Cooper]
Don't wanna cry to you
I was feeling so good
Take another sip, then hit the bottom like I knew that I would (Oh)
All the things we do, when we dress up pain like heaven in a moment of truth
[Pre-Chorus 2: Gabrielle Aplin, JP Cooper]
I wanna ca-ca-call you back (Oh)
I'm not goo-goo-good at trying
To te-te-tell you that I'm not doing okay
But I'm dying to hear you say

[Chorus 1: Gabrielle Aplin & JP Cooper, Gabrielle Aplin]
Just take a breath, love
Fill your lungs up
Rest your head, there's no sense in losing sleep
You can break down
Let your worst out
Lose your temper, but you're not losing me-e-e-e-e (Take a breath, love)
You're not losing me-e-e-e-e (You can break down)

[Bridge: Gabrielle Aplin]
You could be so happy, then it suddenly turns
No one can explain it and you don't have the words
I can see you're trying, I can see that it hurts
I can see you're trying, I can see that it hurts

[Chorus 2: Gabrielle Aplin & JP Cooper, Gabrielle Aplin]
Just take a breath, love
Fill your lungs up
Rest your head, there's no sense in losing sleep (Ooh, ooh, ooh)
You can break down
Let your worst out
Lose your temper, but you're not losing me (Ooh)
Like a bed that you could fall in when you're broken
I'm the air that's running through our window open
Take a breath, love
Fill your lungs up
Rest your head 'cause you're not losing me-e-e-e-e (Mmm)
You're not losing me-e-e-e-e",,-0.9473,-0.9473,0.2181,Aroused
32,Girlfriend,['Charlie Puth'],0.18,0.758,177438,0.583,5.12e-05,1,0.107,-6.361,1,0.0421,97.537,4,0.797,"[Intro]
Yeah

[Verse 1]
Tired of this conversation
We didn't come all this way
To touch a little, kiss a little
All night long
You wanna hear me say it
I know I kept you waitin'
Just a little, just a little
All night long

[Pre-Chorus]
Can't stop
'Til you're lyin' right here next to me
I should stop
But I think I'll do it anyway

[Chorus]
Baby, would you ever want to be my girlfriend?
I don't wanna play no games
This is more than just a phase
Baby, would you ever want to be my girlfriend?
If you want it, let me know
We could make this official
[Verse 2]
Don't we look perfect, baby?
Let's take this further, baby
Just a little, just a little
All night long
If I was your boyfriend, I
I'd be givin' you all my time
Not just a little, just a little
All night long

[Pre-Chorus]
Can't stop
'Til you're lyin' right here next to me
I should stop (Oh)
But I think I'll do it anyway

[Chorus]
Baby, would you ever want to be my girlfriend? (Oh)
I don't wanna play no games (No games)
This is more than just a phase
Baby, would you ever want to be my girlfriend? (Oh)
If you want it, let me know (Me know)
We could make this official (For sure)

[Post-Chorus]
Hold on, you're makin' me (Oh no, baby, no)
Hold on, you're makin' me (Oh no, baby, my)
My girlfriend
Hold on, you're makin' me (Oh no, baby, no)
Hold on, you're makin' me (Oh no, baby, my)
My girlfriend
[Pre-Chorus]
I can't stop, woah
Know I should stop
But I had to do it anyway, I had to do it anyway
I had to do it anyway, I had to do it anyway

[Chorus]
Baby, would you ever wanna be my girlfriend? (Oh)
I don't wanna play no games (No games)
This is more than just a phase (Yeah)
Baby, would you ever wanna be my girlfriend? (Oh)
If you want it, let me know (Me know)
We could make this official (Oh yeah)

[Post-Chorus]
Hold on, you're makin' me (Oh no, baby, no)
Hold on, you're makin' me (Oh no, baby, my)
If you were my girlfriend (I'm ready to do this thing, yeah)
Hold on, you're makin' me (Oh no, baby, no)
Hold on, you're makin' me (Oh no, baby, my)
My girlfriend (Yeah)",,0.9696,0.9696,0.8164,Aroused
33,Slow,['SHY Martin'],0.815,0.636,163547,0.243,0.0,2,0.111,-9.509,1,0.04,142.016,4,0.239,"[Verse 1]
I've spent way too much time moving on
Tried a couple of therapists
Even got rid of some stuff
It's like my mind got a mind of its own
'Cause I've been busy getting over
Getting over someone

[Pre-Chorus]
It's not like my brain's not rushing
Every time you get too close
It's not like I can't imagine
Losing myself in your arms
It's not like my skin isn't longing
After the weight of your touch
It's what if I mess this up?

[Chorus]
So just take it slow
'Cause I'm scared to let go
And my heart is struggling
Not to get hurt again
Just take it slow

[Verse 2]
Someone left me with a broken heart
That I passed on to someone
And broke a new one apart
Things can be good enough
Still not enough
And that's why I'm terrified
Having you by my side
[Pre-Chorus]
It's not like my brain's not rushing
Every time you get too close
It's not like I can't imagine
Losing myself in your arms
It's not like it ain't a habit
Thinking 'bout ""what if"" too much
Like what if I mess this up?

[Chorus]
So just take it slow
'Cause I'm scared to let go
And my heart is struggling
Not to get hurt again
Just take it slow

[Outro]
Mmm
Mmm, mmm
Mmm, mmm
Mmm, mmm",,0.6065,0.6065,0.2511,Aroused
34,Anyone,['Justin Bieber'],0.181,0.686,190779,0.538,3.13e-06,2,0.113,-8.026,1,0.0345,115.884,4,0.584,"[Verse 1]
Dance with me under the diamonds
See me like breath in the cold
Sleep with me here in the silence
Come kiss me, silver and gold

[Pre-Chorus]
You say that I won't lose you, but you can't predict the future
So just hold on like you will never let go
Yeah, if you ever move on without me
I need to make sure you know that

[Chorus]
You are the only one I'll ever love (I gotta tell ya, gotta tell ya)
Yeah, you, if it's not you, it's not anyone (I gotta tell ya, gotta tell ya)
Lookin' back on my life, you're the only good I've ever done (Ever done)
Yeah, you, if it's not you, it's not anyone (Anyone), not anyone

[Verse 2]
Forever's not enough time to (Oh)
Love you the way that I want (Love you the way that I want)
'Cause every mornin', I'll find you (Oh)
I fear the day that I don't

[Pre-Chorus]
You say that I won't lose you, but you can't predict the future
'Cause certain things are out of our control
Yeah, if you ever move on without me
I need to make sure you know that
[Chorus]
You are the only one I'll ever love (Only one, I gotta tell ya, gotta tell ya)
Yeah, you, if it's not you, it's not anyone (I gotta tell ya, gotta tell ya)
Lookin' back on my life, you're the only good I've ever done (I've ever done)
Yeah, you, if it's not you, it's not anyone (It's not anyone, not anyone)

[Bridge]
Oh-oh-oh-oh
If it's not you, it's not anyone
Oh-oh-oh, yeah, woah

[Chorus]
Yeah, you are the only one I'll ever love (I gotta tell ya, gotta tell ya, yeah, oh-oh-oh-oh)
Yeah, you, if it's not you, it's not anyone (I gotta tell ya, gotta tell ya)
Lookin' back on my life, you're the only good I've ever done (Ever done, oh, yeah)
Yeah, you, if it's not you, it's not anyone","[('Come kiss me, silver and gold', [['This line echoes language from Bieber’s June 2012 hit single “As Long As You Love Me”:\n\nAs long as you love me\nI’ll be your platinum\nI’ll be your silver\nI’ll be your gold\n\nFeaturing Big Sean, the track peaked at #6 on the Billboard Hot 100 and was certified quadruple-platinum in January 2017.']]), ('Forever’s not enough time to (Oh)\n Love you the way that I want (Love you the way that I want)', [['This line may reference Bieber’s hit “Forever” from his February 2020 album Changes. Featuring Post Malone and Clever, the song peaked at #24 on the Billboard Hot 100. In it, JB wishes for eternal marital bliss with his wife Hailey:\n\nCould you be here with me forever, ever, ever?\nWould you be here with me forever, ever, ever?\n\nTwo months before that song’s release, Biebs got the word inked on his neck. The same artist—Dr. Woo—gave his wife a similar neck tattoo with the word “lover” shortly before their September 2019 wedding.']]), ('Lookin’ back on my life, you’re the only good I’ve ever done (Ever done)', [[""Bieber may be demonstrating some humility here, given his history of charitable actions. Most notably, he has worked extensively with the Make-a-Wish Foundation, which grants wishes to critically ill children. In August 2013, he broke the foundation’s record for most wishes granted by a musical artist. Other beneficiaries of Bieber’s time and/or money include the ACLU, PETA, and amfAR, an AIDS research charity to which Biebs donated $545,000 on a whim.\n\nIn February 2020, before the COVID-19 pandemic became an international crisis, Biebs donated $29,000 to Beijing Chunmiao Children Aid Foundation, sending a message of support on Instagram that foreshadowed the virus' worldwide impact:\n\nWatching the news I couldn’t imagine how scary it would be if a new disease was effecting [sic] my wife and my family and friends. China we stand with you as a collective humanity and have made a donation to support.\n\nBieber went on to release two charity singles to help curb the outbreak. In May 2020, he collaborated with Ariana Grande for “Stuck With U,” the proceeds of which benefitted the First Responders Children’s Foundation. In December 2020, he teamed up with a London choir comprised of nurses, doctors, and other health care workers to record a version of his September 2020 hit “Holy.” The proceeds benefitted the UK’s National Health Service. Given all these acts of kindness, perhaps marrying Hailey wasn’t the only good he’s ever done.""]])]",0.9851,0.9851,0.6037,Aroused
